Order ID;Order Date;Order Priority;Order Quantity;Sales;Ship Mode;Customer Segment;Product Container;Ship Date
33734;17.10.2011;Not Specified;13;371,94;Regular Air;Corporate;Wrap Bag;18.10.2011
33888;20.08.2009;Not Specified;31;349,43;Regular Air;Home Office;Small Box;23.08.2009
33888;20.08.2009;Not Specified;3;58,33;Regular Air;Home Office;Small Box;21.08.2009
33888;20.08.2009;Not Specified;47;10377,22;Delivery Truck;Home Office;Jumbo Drum;22.08.2009
33894;14.06.2010;Critical;14;140,66;Regular Air;Corporate;Wrap Bag;17.06.2010
33894;14.06.2010;Critical;5;42,89;Regular Air;Corporate;Small Pack;15.06.2010
33894;14.06.2010;Critical;48;226,5;Regular Air;Corporate;Small Pack;16.06.2010
33894;14.06.2010;Critical;13;438,93;Express Air;Corporate;Small Box;16.06.2010
33922;27.02.2010;Not Specified;31;15251,5;Delivery Truck;Home Office;Jumbo Drum;27.02.2010
34177;15.08.2009;High;13;34,42;Regular Air;Corporate;Small Box;18.08.2009
34177;15.08.2009;High;26;172,76;Regular Air;Corporate;Small Box;16.08.2009
34177;15.08.2009;High;50;853,162;Regular Air;Corporate;Wrap Bag;16.08.2009
34215;14.05.2011;High;6;35,65;Regular Air;Home Office;Small Box;15.05.2011
34246;07.10.2010;Critical;49;199,86;Regular Air;Home Office;Small Box;08.10.2010
34246;07.10.2010;Critical;18;1888,02;Regular Air;Home Office;Small Box;08.10.2010
34246;07.10.2010;Critical;27;322,69;Regular Air;Home Office;Small Box;09.10.2010
34631;23.10.2009;Not Specified;5;22,06;Regular Air;Corporate;Small Box;24.10.2009
34631;23.10.2009;Not Specified;19;12616,2;Regular Air;Corporate;Large Box;25.10.2009
35047;09.06.2010;Medium;31;148,17;Regular Air;Home Office;Wrap Bag;11.06.2010
35266;10.01.2011;Not Specified;39;217,25;Regular Air;Corporate;Wrap Bag;10.01.2011
35266;10.01.2011;Not Specified;28;5993,74;Delivery Truck;Corporate;Jumbo Box;12.01.2011
35847;30.01.2009;Critical;23;361,65;Express Air;Corporate;Small Pack;30.01.2009
36001;28.03.2011;Low;45;1038,82;Regular Air;Home Office;Small Box;30.03.2011
36001;28.03.2011;Low;47;564,39;Regular Air;Home Office;Small Box;01.04.2011
36134;22.11.2010;Low;6;826,9735;Regular Air;Corporate;Small Box;22.11.2010
36135;30.05.2011;Not Specified;33;999,226;Regular Air;Consumer;Small Pack;31.05.2011
36644;13.05.2012;High;24;2298,32;Regular Air;Corporate;Small Box;14.05.2012
36646;08.06.2010;Medium;24;1168,15;Express Air;Small Business;Large Box;09.06.2010
36707;29.11.2009;Medium;47;181,78;Regular Air;Home Office;Wrap Bag;30.11.2009
37253;01.09.2012;High;46;1184,32;Regular Air;Small Business;Small Box;01.09.2012
37541;26.02.2010;Medium;3;71,94;Regular Air;Small Business;Small Box;28.02.2010
37541;26.02.2010;Medium;10;550,61;Express Air;Small Business;Small Box;27.02.2010
37541;26.02.2010;Medium;18;1373,11;Regular Air;Small Business;Large Box;28.02.2010
37634;21.05.2012;Medium;32;368,18;Regular Air;Corporate;Small Box;22.05.2012
37793;08.11.2009;Not Specified;16;224,47;Regular Air;Corporate;Small Pack;09.11.2009
37860;27.08.2010;Medium;1;104,85;Regular Air;Corporate;Medium Box;29.08.2010
38884;17.08.2012;High;47;256;Regular Air;Consumer;Small Box;18.08.2012
38884;17.08.2012;High;20;6067,76;Delivery Truck;Consumer;Jumbo Box;18.08.2012
39364;09.11.2012;High;29;2754,93;Regular Air;Corporate;Medium Box;10.11.2012
39364;09.11.2012;High;15;19417,55;Regular Air;Corporate;Small Box;11.11.2012
39457;02.06.2011;Critical;40;4842,21;Delivery Truck;Home Office;Jumbo Drum;02.06.2011
39683;10.08.2011;High;31;615,58;Regular Air;Corporate;Small Box;13.08.2011
39683;10.08.2011;High;41;8387,1;Regular Air;Corporate;Large Box;11.08.2011
39683;10.08.2011;High;6;126,02;Regular Air;Corporate;Small Pack;11.08.2011
39683;10.08.2011;High;30;68,14;Regular Air;Corporate;Wrap Bag;12.08.2011
39846;27.02.2009;Low;14;71,47;Regular Air;Corporate;Small Pack;06.03.2009
40036;07.06.2010;Not Specified;10;568,3355;Regular Air;Home Office;Small Box;08.06.2010
40067;17.02.2012;Low;38;2157,3085;Regular Air;Corporate;Small Box;19.02.2012
40132;23.02.2012;Low;26;1363;Delivery Truck;Corporate;Jumbo Drum;29.02.2012
40132;23.02.2012;Low;36;4698,5;Delivery Truck;Corporate;Jumbo Box;29.02.2012
40132;23.02.2012;Low;16;347,47;Regular Air;Corporate;Small Box;02.03.2012
40160;15.10.2009;Critical;23;1404,22;Regular Air;Consumer;Small Box;16.10.2009
40518;13.03.2009;Critical;3;17,52;Regular Air;Home Office;Small Box;14.03.2009
40804;12.03.2010;Medium;36;4273,8;Delivery Truck;Consumer;Jumbo Drum;14.03.2010
40902;07.07.2009;Low;25;192,18;Regular Air;Home Office;Small Box;09.07.2009
41063;21.11.2012;Low;22;483,96;Regular Air;Home Office;Small Pack;23.11.2012
41063;21.11.2012;Low;10;308,363;Regular Air;Home Office;Small Pack;28.11.2012
41063;21.11.2012;Low;26;1911,4035;Regular Air;Home Office;Small Pack;28.11.2012
41153;02.03.2009;Medium;29;862,2;Regular Air;Corporate;Small Box;03.03.2009
41184;22.09.2011;High;7;120,03;Regular Air;Home Office;Small Box;24.09.2011
41409;21.07.2011;Not Specified;1;18,92;Regular Air;Corporate;Small Box;23.07.2011
41696;13.07.2009;Not Specified;45;237,28;Express Air;Small Business;Large Box;15.07.2009
42209;29.03.2010;High;5;324,55;Regular Air;Corporate;Small Box;29.03.2010
42209;29.03.2010;High;31;8901,78;Regular Air;Corporate;Large Box;01.04.2010
42561;06.02.2010;Low;15;1062,959;Express Air;Consumer;Small Box;08.02.2010
42564;12.09.2012;Low;35;7468,86;Delivery Truck;Small Business;Jumbo Drum;19.09.2012
42695;22.12.2010;Not Specified;12;710,328;Regular Air;Small Business;Small Box;24.12.2010
42981;30.05.2009;Critical;4;3510,82;Regular Air;Home Office;Small Box;01.06.2009
43109;21.12.2012;Critical;19;281,84;Regular Air;Corporate;Small Box;22.12.2012
43109;21.12.2012;Critical;25;509,52;Regular Air;Corporate;Small Box;22.12.2012
43109;21.12.2012;Critical;10;97,02;Regular Air;Corporate;Small Pack;22.12.2012
43203;14.02.2012;Not Specified;32;225,16;Regular Air;Home Office;Small Box;16.02.2012
43236;03.07.2010;Not Specified;20;205,33;Regular Air;Corporate;Medium Box;05.07.2010
43267;16.05.2011;Critical;17;1368,14;Express Air;Home Office;Large Box;18.05.2011
43329;07.03.2010;Medium;42;2475,83;Regular Air;Corporate;Small Box;10.03.2010
43330;27.04.2009;Not Specified;40;2205,7585;Regular Air;Home Office;Small Box;28.04.2009
43364;07.04.2012;High;21;524,2;Regular Air;Corporate;Small Box;10.04.2012
43392;31.12.2010;Medium;39;6553,45;Regular Air;Small Business;Small Box;02.01.2011
43781;02.02.2010;Not Specified;45;497,14;Regular Air;Small Business;Small Box;02.02.2010
43781;02.02.2010;Not Specified;21;917,39;Express Air;Small Business;Small Box;03.02.2010
44071;15.04.2012;Not Specified;19;110,67;Regular Air;Corporate;Small Box;16.04.2012
44071;15.04.2012;Not Specified;20;1163,123;Regular Air;Corporate;Small Box;16.04.2012
44519;19.05.2010;High;48;224,58;Regular Air;Corporate;Small Box;20.05.2010
44519;19.05.2010;High;34;365,77;Regular Air;Corporate;Small Box;20.05.2010
44519;19.05.2010;High;34;16073,03;Delivery Truck;Corporate;Jumbo Drum;20.05.2010
44708;27.07.2009;Not Specified;15;30,68;Regular Air;Small Business;Small Pack;28.07.2009
44772;31.03.2009;Not Specified;1;54,077;Express Air;Corporate;Small Pack;02.04.2009
44839;11.06.2012;Critical;27;899,97;Express Air;Consumer;Small Box;13.06.2012
45217;01.09.2010;Not Specified;40;6789,9275;Regular Air;Consumer;Small Box;02.09.2010
45440;09.08.2012;Critical;5;748,29;Delivery Truck;Corporate;Jumbo Drum;11.08.2012
45766;07.05.2010;High;37;2522,21;Regular Air;Home Office;Small Box;09.05.2010
45766;07.05.2010;High;28;4181,82;Regular Air;Home Office;Medium Box;08.05.2010
45861;25.08.2011;Medium;39;680,8585;Regular Air;Small Business;Wrap Bag;25.08.2011
45957;21.09.2010;Critical;20;759,84;Regular Air;Home Office;Small Pack;23.09.2010
45957;21.09.2010;Critical;19;147,39;Regular Air;Home Office;Wrap Bag;23.09.2010
46912;30.06.2012;Low;5;294;Regular Air;Home Office;Small Box;30.06.2012
46980;17.01.2011;Critical;34;216,3;Regular Air;Corporate;Small Box;17.01.2011
47460;10.10.2010;Critical;12;31,6;Regular Air;Corporate;Wrap Bag;12.10.2010
47462;09.06.2011;High;43;154,18;Regular Air;Corporate;Small Box;11.06.2011
47462;09.06.2011;High;18;110,31;Regular Air;Corporate;Wrap Bag;11.06.2011
47462;09.06.2011;High;41;137,51;Regular Air;Corporate;Wrap Bag;11.06.2011
47620;26.06.2012;Low;27;302,2;Regular Air;Corporate;Small Pack;05.07.2012
47749;16.03.2010;Medium;46;399,58;Regular Air;Small Business;Small Pack;16.03.2010
47873;13.11.2010;Critical;8;52,39;Regular Air;Corporate;Small Box;15.11.2010
47943;14.11.2009;Medium;12;61,09;Regular Air;Home Office;Small Box;14.11.2009
47943;14.11.2009;Medium;48;777,76;Regular Air;Home Office;Small Pack;15.11.2009
48101;12.09.2011;High;4;108,87;Regular Air;Home Office;Small Box;14.09.2011
48295;23.11.2009;Medium;48;10051,52;Regular Air;Small Business;Medium Box;25.11.2009
48839;10.07.2010;Critical;1;97,13;Regular Air;Corporate;Small Box;12.07.2010
49154;06.03.2009;Medium;26;1523,5;Regular Air;Home Office;Large Box;07.03.2009
49921;17.02.2011;Low;5;756,15;Delivery Truck;Small Business;Jumbo Drum;21.02.2011
49921;17.02.2011;Low;1;18,15;Regular Air;Small Business;Small Box;19.02.2011
49952;19.11.2011;High;12;1323,67;Express Air;Corporate;Medium Box;20.11.2011
50117;03.06.2011;Critical;17;47,44;Regular Air;Small Business;Small Box;05.06.2011
50278;25.05.2010;High;2;51,21;Regular Air;Corporate;Small Box;25.05.2010
50278;25.05.2010;High;20;2195,55;Delivery Truck;Corporate;Jumbo Drum;27.05.2010
50374;30.05.2009;Not Specified;30;3482,41;Regular Air;Home Office;Small Box;31.05.2009
50565;30.08.2012;High;43;683,46;Regular Air;Corporate;Small Box;30.08.2012
50688;16.12.2011;Critical;50;600,22;Regular Air;Home Office;Small Pack;17.12.2011
50754;09.12.2009;Not Specified;9;64,0305;Regular Air;Consumer;Medium Box;10.12.2009
50914;03.07.2012;Critical;49;8551,544;Regular Air;Corporate;Small Box;03.07.2012
51169;24.12.2010;High;2;291,66;Regular Air;Home Office;Large Box;26.12.2010
51938;17.05.2011;Low;5;503,3275;Regular Air;Corporate;Small Box;21.05.2011
51970;11.01.2012;Not Specified;1;171,71;Delivery Truck;Small Business;Jumbo Drum;13.01.2012
51971;03.10.2011;Not Specified;39;1326,04;Regular Air;Home Office;Large Box;05.10.2011
51971;03.10.2011;Not Specified;22;3881,89;Regular Air;Home Office;Large Box;05.10.2011
52193;05.03.2010;Not Specified;1;17,89;Express Air;Corporate;Small Box;07.03.2010
52193;05.03.2010;Not Specified;47;137,18;Regular Air;Corporate;Wrap Bag;07.03.2010
52321;05.11.2011;High;48;617,26;Regular Air;Small Business;Small Box;07.11.2011
52321;05.11.2011;High;45;13104,992;Delivery Truck;Small Business;Jumbo Drum;05.11.2011
52386;05.01.2009;High;6;700,73;Delivery Truck;Home Office;Jumbo Drum;07.01.2009
52807;25.11.2010;Medium;28;667,55;Regular Air;Consumer;Small Pack;27.11.2010
52929;08.04.2011;High;43;701,46;Express Air;Small Business;Small Box;09.04.2011
52929;08.04.2011;High;19;53,94;Regular Air;Small Business;Wrap Bag;09.04.2011
52929;08.04.2011;High;7;46,94;Regular Air;Small Business;Wrap Bag;09.04.2011
52929;08.04.2011;High;20;77,99;Regular Air;Small Business;Wrap Bag;09.04.2011
52964;31.03.2010;Critical;44;5735,79;Regular Air;Corporate;Large Box;01.04.2010
53156;10.03.2012;Not Specified;47;186,93;Regular Air;Corporate;Small Box;11.03.2012
53511;20.02.2009;Medium;41;241,1;Regular Air;Small Business;Small Box;22.02.2009
53511;20.02.2009;Medium;49;491,93;Regular Air;Small Business;Small Box;21.02.2009
53797;01.10.2009;Critical;10;623,71;Delivery Truck;Small Business;Jumbo Box;01.10.2009
53990;01.11.2012;Not Specified;44;4263,9315;Regular Air;Corporate;Small Box;02.11.2012
54083;21.07.2011;High;10;2700,41;Delivery Truck;Home Office;Jumbo Drum;23.07.2011
54274;23.11.2010;Not Specified;20;1583,06;Regular Air;Corporate;Medium Box;25.11.2010
54276;06.02.2010;Not Specified;21;756,6;Regular Air;Small Business;Small Box;07.02.2010
54528;04.01.2011;Medium;17;207,19;Regular Air;Consumer;Small Pack;06.01.2011
54528;04.01.2011;Medium;8;88;Regular Air;Consumer;Small Pack;06.01.2011
54567;02.08.2009;Medium;31;196,74;Regular Air;Small Business;Small Box;04.08.2009
54628;05.06.2010;High;21;471,24;Regular Air;Home Office;Small Pack;06.06.2010
55298;02.08.2009;Critical;1;368,66;Delivery Truck;Corporate;Jumbo Drum;03.08.2009
55363;28.12.2010;High;14;2232,06;Regular Air;Consumer;Small Box;30.12.2010
55366;10.10.2012;Critical;7;387,17;Regular Air;Corporate;Small Box;11.10.2012
55715;02.04.2011;Critical;28;168,57;Express Air;Corporate;Small Box;04.04.2011
55875;25.11.2009;Critical;50;413,86;Regular Air;Small Business;Wrap Bag;28.11.2009
55875;25.11.2009;Critical;31;178,45;Regular Air;Small Business;Small Box;25.11.2009
56453;11.04.2012;Critical;1;2728,65;Delivery Truck;Corporate;Jumbo Drum;12.04.2012
57127;16.02.2010;Low;13;735,54;Regular Air;Consumer;Small Box;18.02.2010
57344;24.09.2010;High;47;1060,0605;Regular Air;Corporate;Medium Box;26.09.2010
57509;21.02.2009;Low;39;199,39;Express Air;Home Office;Small Box;21.02.2009
57509;21.02.2009;Low;11;2770,35;Delivery Truck;Home Office;Jumbo Box;26.02.2009
57600;11.11.2012;Critical;32;1882,12;Regular Air;Small Business;Small Box;13.11.2012
57600;11.11.2012;Critical;44;186,94;Regular Air;Small Business;Small Box;13.11.2012
57600;11.11.2012;Critical;12;407,2;Regular Air;Small Business;Small Box;13.11.2012
58055;27.10.2011;Critical;26;208,6;Regular Air;Consumer;Small Box;29.10.2011
58144;16.12.2009;Low;29;778,38;Regular Air;Small Business;Small Box;23.12.2009
58150;07.05.2010;Critical;24;60,36;Regular Air;Corporate;Small Box;07.05.2010
58340;08.01.2011;Medium;36;1936,3;Regular Air;Corporate;Small Box;09.01.2011
58368;09.07.2012;High;4;14,23;Regular Air;Corporate;Small Box;11.07.2012
58368;09.07.2012;High;39;272,07;Regular Air;Corporate;Small Box;10.07.2012
58368;09.07.2012;High;5;325,43;Express Air;Corporate;Small Box;09.07.2012
58434;09.03.2009;High;42;843,53;Regular Air;Home Office;Small Pack;10.03.2009
58626;30.12.2011;High;23;6641,14;Delivery Truck;Small Business;Jumbo Drum;01.01.2012
58626;30.12.2011;High;21;10469,03;Delivery Truck;Small Business;Jumbo Drum;02.01.2012
58626;30.12.2011;High;18;835,55;Regular Air;Small Business;Small Pack;31.12.2011
58688;29.03.2009;Not Specified;18;215,93;Regular Air;Small Business;Small Pack;31.03.2009
59045;13.02.2011;Critical;30;140,24;Regular Air;Small Business;Small Box;15.02.2011
59047;28.01.2011;Not Specified;10;266,94;Regular Air;Corporate;Small Pack;28.01.2011
59047;28.01.2011;Not Specified;26;113,85;Regular Air;Corporate;Small Box;30.01.2011
59202;08.09.2012;Medium;7;83,81;Regular Air;Consumer;Small Box;08.09.2012
59202;08.09.2012;Medium;36;218,81;Regular Air;Consumer;Wrap Bag;09.09.2012
59207;18.05.2009;Critical;42;9502,736;Delivery Truck;Corporate;Jumbo Box;18.05.2009
59234;29.07.2012;Low;32;5686,25;Regular Air;Corporate;Small Box;02.08.2012
59234;29.07.2012;Low;16;797,24;Delivery Truck;Corporate;Jumbo Drum;03.08.2012
59395;22.04.2012;Critical;20;963,3;Express Air;Small Business;Small Box;24.04.2012
59558;16.07.2012;Not Specified;34;94,56;Regular Air;Small Business;Small Box;19.07.2012
59585;22.09.2012;High;45;712,04;Regular Air;Consumer;Small Box;23.09.2012
59651;20.05.2010;Critical;36;283,21;Regular Air;Corporate;Small Box;22.05.2010
59651;20.05.2010;Critical;18;45,8;Regular Air;Corporate;Small Pack;22.05.2010
645;02.12.2009;High;42;557,85;Regular Air;Consumer;Small Box;04.12.2009
769;01.06.2010;Medium;37;4261,94;Delivery Truck;Consumer;Jumbo Drum;02.06.2010
773;25.09.2010;Medium;38;2071,3395;Regular Air;Home Office;Small Box;26.09.2010
1187;19.11.2012;Medium;14;222,91;Regular Air;Corporate;Small Box;20.11.2012
2339;14.12.2010;Low;12;1634,98;Regular Air;Small Business;Small Box;16.12.2010
3521;25.10.2012;Low;50;204,11;Regular Air;Home Office;Wrap Bag;27.10.2012
4007;17.06.2010;High;18;1038,4;Regular Air;Corporate;Small Box;18.06.2010
4007;17.06.2010;High;1;305,82;Regular Air;Corporate;Large Box;18.06.2010
4416;29.06.2012;Low;46;7441,29;Regular Air;Corporate;Small Box;03.07.2012
4454;01.02.2009;Low;17;55,45;Regular Air;Corporate;Small Box;06.02.2009
5153;25.08.2011;Critical;37;4896,93;Express Air;Home Office;Medium Box;27.08.2011
5446;20.06.2009;Low;42;433,68;Regular Air;Corporate;Small Box;27.06.2009
8131;03.05.2010;Critical;24;717,29;Regular Air;Home Office;Small Pack;03.05.2010
8994;07.04.2009;Low;36;1423,35;Regular Air;Corporate;Small Box;09.04.2009
9027;02.09.2011;Low;30;932,892;Regular Air;Consumer;Small Pack;11.09.2011
9216;14.04.2011;Medium;36;5977,63;Delivery Truck;Consumer;Jumbo Drum;16.04.2011
9537;13.02.2011;Not Specified;6;906,02;Delivery Truck;Small Business;Jumbo Box;15.02.2011
9537;13.02.2011;Not Specified;43;170,88;Regular Air;Small Business;Small Box;15.02.2011
9574;30.07.2011;Medium;40;434,62;Regular Air;Corporate;Small Box;31.07.2011
10435;10.08.2010;Medium;38;871,25;Regular Air;Corporate;Small Pack;12.08.2010
10435;10.08.2010;Medium;46;537,87;Regular Air;Corporate;Small Pack;11.08.2010
10851;06.04.2009;High;50;608,21;Regular Air;Consumer;Wrap Bag;06.04.2009
10852;26.10.2010;High;17;285,84;Regular Air;Home Office;Small Box;28.10.2010
10852;26.10.2010;High;40;12450,48;Delivery Truck;Home Office;Jumbo Box;27.10.2010
11269;26.05.2012;Low;39;2083,0525;Express Air;Home Office;Small Box;30.05.2012
11269;26.05.2012;Low;49;233,28;Regular Air;Home Office;Small Box;02.06.2012
11269;26.05.2012;Low;1;47,01;Regular Air;Home Office;Small Box;02.06.2012
11362;10.09.2012;Low;32;3245,73;Regular Air;Corporate;Medium Box;12.09.2012
11362;10.09.2012;Low;27;63,02;Regular Air;Corporate;Wrap Bag;12.09.2012
11362;10.09.2012;Low;9;6420,87;Regular Air;Corporate;Large Box;15.09.2012
11362;10.09.2012;Low;25;2407,693;Regular Air;Corporate;Small Box;14.09.2012
11968;16.03.2011;Low;31;109,49;Regular Air;Corporate;Wrap Bag;16.03.2011
12293;18.06.2011;High;31;283,17;Regular Air;Home Office;Small Box;19.06.2011
12773;11.01.2011;Low;6;17;Regular Air;Corporate;Small Box;13.01.2011
12773;11.01.2011;Low;15;67,41;Regular Air;Corporate;Small Box;20.01.2011
12773;11.01.2011;Low;19;130,67;Regular Air;Corporate;Small Box;16.01.2011
12773;11.01.2011;Low;21;77,62;Regular Air;Corporate;Wrap Bag;16.01.2011
12934;05.03.2009;Not Specified;45;440,39;Regular Air;Corporate;Small Box;06.03.2009
12934;05.03.2009;Not Specified;27;96,99;Express Air;Corporate;Wrap Bag;06.03.2009
13120;14.12.2009;Low;46;590,43;Regular Air;Consumer;Small Box;21.12.2009
13120;14.12.2009;Low;8;216,33;Regular Air;Consumer;Small Box;14.12.2009
13604;02.02.2009;Not Specified;38;3152,75;Regular Air;Corporate;Small Box;04.02.2009
13604;02.02.2009;Not Specified;42;3609,88;Regular Air;Corporate;Medium Box;05.02.2009
13927;26.08.2009;Low;26;188,05;Express Air;Corporate;Small Box;02.09.2009
15044;06.03.2012;Low;42;1681,6;Regular Air;Corporate;Small Box;10.03.2012
15139;19.11.2009;High;17;5203,9;Delivery Truck;Corporate;Jumbo Drum;21.11.2009
15139;19.11.2009;High;33;744,12;Delivery Truck;Corporate;Jumbo Drum;19.11.2009
15463;24.07.2010;Low;48;293,3;Express Air;Corporate;Small Box;26.07.2010
15618;04.08.2010;Medium;9;50,93;Regular Air;Consumer;Small Box;07.08.2010
15618;04.08.2010;Medium;44;792,8;Regular Air;Consumer;Small Box;06.08.2010
15618;04.08.2010;Medium;14;782,4505;Regular Air;Consumer;Small Box;06.08.2010
16100;07.03.2011;Medium;44;226,18;Regular Air;Corporate;Small Pack;08.03.2011
16320;20.10.2011;Not Specified;17;1856,9695;Regular Air;Small Business;Small Box;22.10.2011
16419;04.08.2009;Not Specified;43;241,19;Regular Air;Consumer;Small Box;05.08.2009
17090;28.04.2010;Low;30;4177,52;Delivery Truck;Corporate;Jumbo Box;30.04.2010
17090;28.04.2010;Low;26;3351,08;Delivery Truck;Corporate;Jumbo Drum;03.05.2010
17315;22.04.2009;Low;29;159,11;Regular Air;Consumer;Wrap Bag;26.04.2009
17376;04.12.2011;High;44;1127,81;Regular Air;Corporate;Small Pack;06.12.2011
18210;06.08.2010;Not Specified;27;9293,82;Regular Air;Small Business;Small Box;07.08.2010
18210;06.08.2010;Not Specified;27;80,79;Regular Air;Small Business;Wrap Bag;07.08.2010
18273;15.09.2011;Low;18;925,03;Regular Air;Corporate;Small Box;17.09.2011
18788;02.10.2009;Not Specified;27;566,12;Regular Air;Corporate;Large Box;03.10.2009
19042;01.03.2009;Critical;8;327,61;Regular Air;Corporate;Small Box;02.03.2009
19073;24.06.2009;Not Specified;16;178,4;Regular Air;Corporate;Small Box;25.06.2009
19073;24.06.2009;Not Specified;40;115,01;Express Air;Corporate;Wrap Bag;26.06.2009
